Latitude	Longitude	Prob (%)
30.0	-112.4	4.16
30.2	-112.4	2.12
30.4	-112.4	0.0
30.6	-112.4	0.0
30.8	-112.4	0.0
31.0	-112.4	0.0
31.2	-112.4	0.0
31.4	-112.4	0.0
31.6	-112.4	0.0
31.8	-112.4	0.0
32.0	-112.4	0.0
32.2	-112.4	0.0
32.4	-112.4	0.0
32.6	-112.4	0.0
32.8	-112.4	0.0
33.0	-112.4	0.0
33.2	-112.4	0.0
33.4	-112.4	0.0
33.6	-112.4	0.0
33.8	-112.4	0.0
34.0	-112.4	0.0
34.2	-112.4	0.0
34.4	-112.4	0.0
34.6	-112.4	0.0
34.8	-112.4	0.0
35.0	-112.4	0.0
35.2	-112.4	0.0
35.4	-112.4	0.0
35.6	-112.4	9.89
35.8	-112.4	67.18
25.0	-112.2	70.49
25.2	-112.2	23.23
25.4	-112.2	0.0
25.6	-112.2	0.0
25.8	-112.2	0.01
26.0	-112.2	0.01
26.2	-112.2	0.01
26.4	-112.2	0.01
26.6	-112.2	0.01
26.8	-112.2	0.01
27.0	-112.2	0.01
27.2	-112.2	21.44
27.4	-112.2	38.33
27.6	-112.2	40.02
27.8	-112.2	56.05
28.0	-112.2	57.28
28.2	-112.2	79.98
28.4	-112.2	90.64
28.6	-112.2	89.14
28.8	-112.2	36.69
29.0	-112.2	26.2
29.2	-112.2	14.12
29.4	-112.2	0.01
29.6	-112.2	0.01
29.8	-112.2	0.01
30.0	-112.2	0.01
30.2	-112.2	0.01
30.4	-112.2	0.0
30.6	-112.2	0.0
30.8	-112.2	0.0
31.0	-112.2	0.0
31.2	-112.2	0.0
31.4	-112.2	0.0
31.6	-112.2	0.0
31.8	-112.2	0.0
32.0	-112.2	0.0
32.2	-112.2	0.0
32.4	-112.2	0.0
32.6	-112.2	0.0
32.8	-112.2	0.0
33.0	-112.2	0.0
33.2	-112.2	0.0
33.4	-112.2	0.0
33.6	-112.2	0.0
33.8	-112.2	0.0
34.0	-112.2	0.0
34.2	-112.2	0.0
34.4	-112.2	0.0
34.6	-112.2	0.0
34.8	-112.2	0.0
35.0	-112.2	0.0
35.2	-112.2	0.0
35.4	-112.2	0.0
35.6	-112.2	9.94
35.8	-112.2	73.04
25.0	-112.0	75.81
25.2	-112.0	12.38
25.4	-112.0	0.01
25.6	-112.0	0.01
25.8	-112.0	0.01
26.0	-112.0	0.01
26.2	-112.0	0.5
26.4	-112.0	0.99
26.6	-112.0	0.92
26.8	-112.0	0.09
27.0	-112.0	0.02
27.2	-112.0	11.81
27.4	-112.0	22.25
27.6	-112.0	23.32
27.8	-112.0	34.37
28.0	-112.0	35.3
28.2	-112.0	61.44
28.4	-112.0	77.07
28.6	-112.0	74.77
28.8	-112.0	22.12
29.0	-112.0	14.1
29.2	-112.0	7.33
29.4	-112.0	0.01
29.6	-112.0	0.01
29.8	-112.0	0.0
30.0	-112.0	0.0
30.2	-112.0	0.0
30.4	-112.0	0.0
30.6	-112.0	0.0
30.8	-112.0	0.0
31.0	-112.0	0.0
31.2	-112.0	0.0
31.4	-112.0	0.0
31.6	-112.0	0.0
31.8	-112.0	0.0
32.0	-112.0	0.0
32.2	-112.0	0.0
32.4	-112.0	0.0
32.6	-112.0	0.0
32.8	-112.0	0.0
33.0	-112.0	0.0
33.2	-112.0	0.0
33.4	-112.0	0.0
33.6	-112.0	0.0
33.8	-112.0	0.0
34.0	-112.0	0.0
34.2	-112.0	0.0
34.4	-112.0	0.0
34.6	-112.0	4.69
34.8	-112.0	45.16
35.0	-112.0	47.82
35.2	-112.0	52.53
35.4	-112.0	56.84
35.6	-112.0	56.49
35.8	-112.0	51.23
25.0	-111.8	50.82
25.2	-111.8	0.01
25.4	-111.8	0.01
25.6	-111.8	0.01
25.8	-111.8	0.01
26.0	-111.8	0.01
26.2	-111.8	0.99
26.4	-111.8	1.96
26.6	-111.8	1.82
26.8	-111.8	0.17
27.0	-111.8	0.03
27.2	-111.8	1.0
27.4	-111.8	1.97
27.6	-111.8	1.98
27.8	-111.8	2.0
28.0	-111.8	2.01
28.2	-111.8	25.75
28.4	-111.8	43.79
28.6	-111.8	41.4
28.8	-111.8	4.2
29.0	-111.8	0.01
29.2	-111.8	0.01
29.4	-111.8	0.0
29.6	-111.8	0.0
29.8	-111.8	0.0
30.0	-111.8	0.0
30.2	-111.8	0.0
30.4	-111.8	0.0
30.6	-111.8	0.0
30.8	-111.8	0.0
31.0	-111.8	0.0
31.2	-111.8	0.0
31.4	-111.8	0.0
31.6	-111.8	0.0
31.8	-111.8	0.0
32.0	-111.8	0.0
32.2	-111.8	0.0
32.4	-111.8	0.0
32.6	-111.8	0.0
32.8	-111.8	0.0
33.0	-111.8	0.0
33.2	-111.8	0.0
33.4	-111.8	0.0
33.6	-111.8	0.0
33.8	-111.8	0.0
34.0	-111.8	0.0
34.2	-111.8	0.0
34.4	-111.8	0.0
34.6	-111.8	9.15
34.8	-111.8	69.92
35.0	-111.8	72.77
35.2	-111.8	77.47
35.4	-111.8	81.37
35.6	-111.8	78.98
35.8	-111.8	11.77
25.0	-111.6	0.0
25.2	-111.6	0.01
25.4	-111.6	0.01
25.6	-111.6	0.01
25.8	-111.6	2.86
26.0	-111.6	2.88
26.2	-111.6	3.64
26.4	-111.6	4.4
26.6	-111.6	4.28
26.8	-111.6	0.39
27.0	-111.6	0.25
27.2	-111.6	1.11
27.4	-111.6	1.98
27.6	-111.6	1.98
27.8	-111.6	18.89
28.0	-111.6	19.0
28.2	-111.6	31.43
28.4	-111.6	41.92
28.6	-111.6	39.43
28.8	-111.6	4.43
29.0	-111.6	0.25
29.2	-111.6	0.13
29.4	-111.6	0.0
29.6	-111.6	0.0
29.8	-111.6	0.0
30.0	-111.6	0.0
30.2	-111.6	0.0
30.4	-111.6	0.0
30.6	-111.6	0.0
30.8	-111.6	0.0
31.0	-111.6	0.0
31.2	-111.6	0.0
31.4	-111.6	0.0
31.6	-111.6	0.0
31.8	-111.6	0.0
32.0	-111.6	0.0
32.2	-111.6	0.0
32.4	-111.6	0.0
32.6	-111.6	0.0
32.8	-111.6	0.0
33.0	-111.6	0.0
33.2	-111.6	0.0
33.4	-111.6	0.0
33.6	-111.6	0.0
33.8	-111.6	0.0
34.0	-111.6	0.0
34.2	-111.6	0.0
34.4	-111.6	0.0
34.6	-111.6	9.11
34.8	-111.6	64.15
35.0	-111.6	67.48
35.2	-111.6	72.36
35.4	-111.6	76.51
35.6	-111.6	73.47
35.8	-111.6	11.7
25.0	-111.4	0.0
25.2	-111.4	0.01
25.4	-111.4	0.01
25.6	-111.4	1.99
25.8	-111.4	19.82
26.0	-111.4	21.43
26.2	-111.4	20.84
26.4	-111.4	20.24
26.6	-111.4	18.88
26.8	-111.4	3.48
27.0	-111.4	1.81
27.2	-111.4	1.91
27.4	-111.4	2.01
27.6	-111.4	13.46
27.8	-111.4	74.97
28.0	-111.4	77.94
28.2	-111.4	60.04
28.4	-111.4	27.55
28.6	-111.4	26.15
28.8	-111.4	3.76
29.0	-111.4	1.82
29.2	-111.4	0.91
29.4	-111.4	0.0
29.6	-111.4	0.0
29.8	-111.4	0.0
30.0	-111.4	0.0
30.2	-111.4	0.0
30.4	-111.4	0.0
30.6	-111.4	0.0
30.8	-111.4	0.0
31.0	-111.4	0.0
31.2	-111.4	0.0
31.4	-111.4	0.0
31.6	-111.4	0.0
31.8	-111.4	0.0
32.0	-111.4	0.0
32.2	-111.4	0.0
32.4	-111.4	0.0
32.6	-111.4	0.0
32.8	-111.4	0.0
33.0	-111.4	0.0
33.2	-111.4	0.0
33.4	-111.4	0.0
33.6	-111.4	0.0
33.8	-111.4	0.0
34.0	-111.4	0.0
34.2	-111.4	0.0
34.4	-111.4	0.0
34.6	-111.4	0.04
34.8	-111.4	16.1
35.0	-111.4	16.26
35.2	-111.4	18.48
35.4	-111.4	20.69
35.6	-111.4	20.77
35.8	-111.4	0.08
25.0	-111.2	0.0
25.2	-111.2	0.01
25.4	-111.2	0.01
25.6	-111.2	1.99
25.8	-111.2	22.1
26.0	-111.2	23.68
26.2	-111.2	22.96
26.4	-111.2	22.23
26.6	-111.2	20.92
26.8	-111.2	3.69
27.0	-111.2	2.02
27.2	-111.2	2.02
27.4	-111.2	2.02
27.6	-111.2	13.47
27.8	-111.2	79.29
28.0	-111.2	81.77
28.2	-111.2	63.1
28.4	-111.2	25.14
28.6	-111.2	23.67
28.8	-111.2	3.99
29.0	-111.2	2.05
29.2	-111.2	1.03
29.4	-111.2	0.0
29.6	-111.2	0.0
29.8	-111.2	0.0
30.0	-111.2	0.0
30.2	-111.2	0.0
30.4	-111.2	0.0
30.6	-111.2	0.0
30.8	-111.2	0.0
31.0	-111.2	0.0
31.2	-111.2	0.0
31.4	-111.2	0.0
31.6	-111.2	0.0
31.8	-111.2	0.0
32.0	-111.2	0.0
32.2	-111.2	0.0
32.4	-111.2	0.0
32.6	-111.2	0.0
32.8	-111.2	0.0
33.0	-111.2	0.0
33.2	-111.2	0.0
33.4	-111.2	0.0
33.6	-111.2	0.0
33.8	-111.2	0.0
34.0	-111.2	0.0
34.2	-111.2	0.0
34.4	-111.2	0.0
34.6	-111.2	0.0
34.8	-111.2	0.0
35.0	-111.2	0.0
35.2	-111.2	0.0
35.4	-111.2	0.0
35.6	-111.2	0.0
35.8	-111.2	0.0
25.0	-111.0	0.0
25.2	-111.0	0.01
25.4	-111.0	0.02
25.6	-111.0	2.95
25.8	-111.0	31.11
26.0	-111.0	33.18
26.2	-111.0	55.95
26.4	-111.0	71.0
26.6	-111.0	69.81
26.8	-111.0	51.02
27.0	-111.0	48.96
27.2	-111.0	28.97
27.4	-111.0	1.03
27.6	-111.0	6.99
27.8	-111.0	54.49
28.0	-111.0	57.3
28.2	-111.0	39.26
28.4	-111.0	13.48
28.6	-111.0	12.63
28.8	-111.0	2.02
29.0	-111.0	1.03
29.2	-111.0	0.52
29.4	-111.0	0.0
29.6	-111.0	0.0
29.8	-111.0	0.0
30.0	-111.0	0.0
30.2	-111.0	0.0
30.4	-111.0	0.0
30.6	-111.0	0.09
30.8	-111.0	1.12
31.0	-111.0	1.21
31.2	-111.0	0.61
31.4	-111.0	0.0
31.6	-111.0	0.0
31.8	-111.0	0.0
32.0	-111.0	0.0
32.2	-111.0	0.0
32.4	-111.0	0.0
32.6	-111.0	0.0
32.8	-111.0	0.0
33.0	-111.0	0.0
33.2	-111.0	0.0
33.4	-111.0	0.0
33.6	-111.0	0.0
33.8	-111.0	0.0
34.0	-111.0	0.0
34.2	-111.0	0.0
34.4	-111.0	0.0
34.6	-111.0	4.18
34.8	-111.0	41.38
35.0	-111.0	43.91
35.2	-111.0	25.16
35.4	-111.0	0.0
35.6	-111.0	0.0
35.8	-111.0	0.0
25.0	-110.8	0.0
25.2	-110.8	0.02
25.4	-110.8	0.02
25.6	-110.8	3.9
25.8	-110.8	39.07
26.0	-110.8	41.49
26.2	-110.8	74.81
26.4	-110.8	89.19
26.6	-110.8	88.48
26.8	-110.8	75.09
27.0	-110.8	73.42
27.2	-110.8	48.51
27.4	-110.8	0.03
27.6	-110.8	0.03
27.8	-110.8	0.01
28.0	-110.8	0.01
28.2	-110.8	0.01
28.4	-110.8	0.0
28.6	-110.8	0.0
28.8	-110.8	0.0
29.0	-110.8	0.0
29.2	-110.8	0.0
29.4	-110.8	0.0
29.6	-110.8	0.0
29.8	-110.8	0.0
30.0	-110.8	0.0
30.2	-110.8	0.0
30.4	-110.8	0.0
30.6	-110.8	0.18
30.8	-110.8	2.23
31.0	-110.8	2.41
31.2	-110.8	1.22
31.4	-110.8	0.0
31.6	-110.8	0.0
31.8	-110.8	0.0
32.0	-110.8	0.0
32.2	-110.8	0.0
32.4	-110.8	0.0
32.6	-110.8	0.0
32.8	-110.8	0.0
33.0	-110.8	0.0
33.2	-110.8	0.0
33.4	-110.8	0.0
33.6	-110.8	0.0
33.8	-110.8	0.0
34.0	-110.8	0.0
34.2	-110.8	0.0
34.4	-110.8	0.0
34.6	-110.8	8.18
34.8	-110.8	65.64
35.0	-110.8	68.54
35.2	-110.8	43.99
35.4	-110.8	0.0
35.6	-110.8	0.0
35.8	-110.8	0.0
25.0	-110.6	0.0
25.2	-110.6	12.05
25.4	-110.6	6.07
25.6	-110.6	9.75
25.8	-110.6	58.49
26.0	-110.6	60.24
26.2	-110.6	76.65
26.4	-110.6	86.27
26.6	-110.6	85.35
26.8	-110.6	71.2
27.0	-110.6	69.23
27.2	-110.6	44.57
27.4	-110.6	0.03
27.6	-110.6	0.03
27.8	-110.6	0.01
28.0	-110.6	0.01
28.2	-110.6	0.01
28.4	-110.6	0.0
28.6	-110.6	0.0
28.8	-110.6	0.0
29.0	-110.6	0.0
29.2	-110.6	0.0
29.4	-110.6	0.0
29.6	-110.6	0.0
29.8	-110.6	0.0
30.0	-110.6	0.0
30.2	-110.6	0.0
30.4	-110.6	0.0
30.6	-110.6	0.18
30.8	-110.6	1.94
31.0	-110.6	2.12
31.2	-110.6	1.07
31.4	-110.6	0.0
31.6	-110.6	0.0
31.8	-110.6	0.0
32.0	-110.6	0.0
32.2	-110.6	0.0
32.4	-110.6	0.0
32.6	-110.6	0.0
32.8	-110.6	0.0
33.0	-110.6	0.0
33.2	-110.6	0.0
33.4	-110.6	0.0
33.6	-110.6	0.0
33.8	-110.6	0.0
34.0	-110.6	0.0
34.2	-110.6	0.0
34.4	-110.6	0.0
34.6	-110.6	8.14
34.8	-110.6	59.83
35.0	-110.6	63.16
35.2	-110.6	39.36
35.4	-110.6	0.0
35.6	-110.6	0.0
35.8	-110.6	0.0
25.0	-110.4	0.0
25.2	-110.4	66.27
25.4	-110.4	40.9
25.6	-110.4	54.5
25.8	-110.4	96.89
26.0	-110.4	97.62
26.2	-110.4	86.52
26.4	-110.4	23.62
26.6	-110.4	23.58
26.8	-110.4	13.75
27.0	-110.4	13.64
27.2	-110.4	7.12
27.4	-110.4	0.02
27.6	-110.4	0.02
27.8	-110.4	0.01
28.0	-110.4	0.01
28.2	-110.4	0.0
28.4	-110.4	0.0
28.6	-110.4	0.0
28.8	-110.4	0.0
29.0	-110.4	0.0
29.2	-110.4	0.0
29.4	-110.4	0.0
29.6	-110.4	0.0
29.8	-110.4	0.0
30.0	-110.4	0.0
30.2	-110.4	0.0
30.4	-110.4	0.0
30.6	-110.4	0.0
30.8	-110.4	0.3
31.0	-110.4	0.3
31.2	-110.4	0.15
31.4	-110.4	0.0
31.6	-110.4	0.0
31.8	-110.4	0.0
32.0	-110.4	0.0
32.2	-110.4	0.0
32.4	-110.4	0.0
32.6	-110.4	0.0
32.8	-110.4	0.0
33.0	-110.4	0.0
33.2	-110.4	0.0
33.4	-110.4	0.0
33.6	-110.4	0.0
33.8	-110.4	0.0
34.0	-110.4	0.0
34.2	-110.4	0.0
34.4	-110.4	0.0
34.6	-110.4	0.04
34.8	-110.4	14.45
35.0	-110.4	14.59
35.2	-110.4	7.64
35.4	-110.4	0.0
35.6	-110.4	0.0
35.8	-110.4	0.0
25.0	-110.2	0.0
25.2	-110.2	70.33
25.4	-110.2	44.47
25.6	-110.2	57.27
25.8	-110.2	97.88
26.0	-110.2	98.38
26.2	-110.2	87.51
26.4	-110.2	3.05
26.6	-110.2	2.83
26.8	-110.2	0.26
27.0	-110.2	0.04
27.2	-110.2	0.03
27.4	-110.2	0.01
27.6	-110.2	0.01
27.8	-110.2	0.01
28.0	-110.2	0.0
28.2	-110.2	0.0
28.4	-110.2	0.0
28.6	-110.2	0.0
28.8	-110.2	0.0
29.0	-110.2	0.0
29.2	-110.2	0.0
29.4	-110.2	0.0
29.6	-110.2	0.0
29.8	-110.2	0.0
30.0	-110.2	0.0
30.2	-110.2	0.0
30.4	-110.2	0.0
30.6	-110.2	0.0
30.8	-110.2	0.0
31.0	-110.2	0.0
31.2	-110.2	0.0
31.4	-110.2	0.0
31.6	-110.2	0.0
31.8	-110.2	0.0
32.0	-110.2	0.0
32.2	-110.2	0.0
32.4	-110.2	0.0
32.6	-110.2	0.0
32.8	-110.2	0.0
33.0	-110.2	0.0
33.2	-110.2	0.0
33.4	-110.2	0.0
33.6	-110.2	0.0
33.8	-110.2	0.0
34.0	-110.2	0.0
34.2	-110.2	0.0
34.4	-110.2	0.0
34.6	-110.2	0.0
34.8	-110.2	0.0
35.0	-110.2	0.0
35.2	-110.2	0.0
35.4	-110.2	0.0
35.6	-110.2	0.0
35.8	-110.2	0.0
25.0	-110.0	0.0
25.2	-110.0	80.16
25.4	-110.0	33.13
25.6	-110.0	48.29
25.8	-110.0	97.3
26.0	-110.0	97.92
26.2	-110.0	87.52
26.4	-110.0	24.54
26.6	-110.0	22.99
26.8	-110.0	2.1
27.0	-110.0	0.03
27.2	-110.0	0.02
27.4	-110.0	0.01
27.6	-110.0	0.01
27.8	-110.0	0.0
28.0	-110.0	0.0
28.2	-110.0	0.0
28.4	-110.0	0.0
28.6	-110.0	0.0
28.8	-110.0	0.0
29.0	-110.0	0.0
29.2	-110.0	0.0
29.4	-110.0	0.0
29.6	-110.0	0.0
29.8	-110.0	0.0
30.0	-110.0	0.0
30.2	-110.0	0.0
30.4	-110.0	0.0
30.6	-110.0	0.0
30.8	-110.0	0.0
31.0	-110.0	0.0
31.2	-110.0	0.0
31.4	-110.0	0.0
31.6	-110.0	0.0
31.8	-110.0	0.0
32.0	-110.0	0.0
32.2	-110.0	0.0
32.4	-110.0	0.0
32.6	-110.0	0.0
32.8	-110.0	0.0
33.0	-110.0	0.0
33.2	-110.0	0.0
33.4	-110.0	0.0
33.6	-110.0	0.0
33.8	-110.0	0.0
34.0	-110.0	0.0
34.2	-110.0	0.0
34.4	-110.0	0.0
34.6	-110.0	0.0
34.8	-110.0	0.0
35.0	-110.0	0.0
35.2	-110.0	0.0
35.4	-110.0	0.0
35.6	-110.0	0.0
35.8	-110.0	0.0
25.0	-109.8	0.0
25.2	-109.8	86.74
25.4	-109.8	19.47
25.6	-109.8	37.42
25.8	-109.8	96.55
26.0	-109.8	97.33
26.2	-109.8	87.52
26.4	-109.8	41.28
26.6	-109.8	38.96
26.8	-109.8	3.9
27.0	-109.8	0.01
27.2	-109.8	0.01
27.4	-109.8	0.01
27.6	-109.8	0.01
27.8	-109.8	0.0
28.0	-109.8	0.0
28.2	-109.8	0.0
28.4	-109.8	0.0
28.6	-109.8	0.0
28.8	-109.8	0.0
29.0	-109.8	0.0
29.2	-109.8	0.0
29.4	-109.8	0.0
29.6	-109.8	0.0
29.8	-109.8	0.0
30.0	-109.8	0.0
30.2	-109.8	0.0
30.4	-109.8	0.0
30.6	-109.8	0.0
30.8	-109.8	0.0
31.0	-109.8	0.0
31.2	-109.8	0.0
31.4	-109.8	0.0
31.6	-109.8	0.0
31.8	-109.8	0.0
32.0	-109.8	0.0
32.2	-109.8	0.0
32.4	-109.8	0.0
32.6	-109.8	0.0
32.8	-109.8	0.0
33.0	-109.8	0.0
33.2	-109.8	0.0
33.4	-109.8	0.0
33.6	-109.8	0.0
33.8	-109.8	0.0
34.0	-109.8	0.0
34.2	-109.8	0.0
34.4	-109.8	0.0
34.6	-109.8	0.0
34.8	-109.8	0.0
35.0	-109.8	0.0
35.2	-109.8	0.0
35.4	-109.8	0.0
35.6	-109.8	0.0
35.8	-109.8	0.0
25.0	-109.6	0.0
25.2	-109.6	90.91
25.4	-109.6	46.93
25.6	-109.6	58.87
25.8	-109.6	94.92
26.0	-109.6	96.06
26.2	-109.6	84.37
26.4	-109.6	37.78
26.6	-109.6	35.3
26.8	-109.6	3.89
27.0	-109.6	0.01
27.2	-109.6	0.01
27.4	-109.6	0.01
27.6	-109.6	0.01
27.8	-109.6	0.0
28.0	-109.6	0.0
28.2	-109.6	0.0
28.4	-109.6	0.0
28.6	-109.6	0.0
28.8	-109.6	0.0
29.0	-109.6	0.0
29.2	-109.6	0.0
29.4	-109.6	0.0
29.6	-109.6	0.0
29.8	-109.6	0.0
30.0	-109.6	0.0
30.2	-109.6	0.0
30.4	-109.6	0.0
30.6	-109.6	0.01
30.8	-109.6	7.81
31.0	-109.6	7.87
31.2	-109.6	4.04
31.4	-109.6	0.0
31.6	-109.6	0.0
31.8	-109.6	0.0
32.0	-109.6	0.0
32.2	-109.6	0.0
32.4	-109.6	0.0
32.6	-109.6	0.04
32.8	-109.6	22.52
33.0	-109.6	22.7
33.2	-109.6	12.52
33.4	-109.6	0.81
33.6	-109.6	0.82
33.8	-109.6	0.0
34.0	-109.6	0.0
34.2	-109.6	0.0
34.4	-109.6	0.0
34.6	-109.6	0.0
34.8	-109.6	0.0
35.0	-109.6	0.0
35.2	-109.6	0.0
35.4	-109.6	0.0
35.6	-109.6	0.0
35.8	-109.6	0.0
25.0	-109.4	0.0
25.2	-109.4	99.46
25.4	-109.4	97.6
25.6	-109.4	96.75
25.8	-109.4	50.16
26.0	-109.4	32.33
26.2	-109.4	20.18
26.4	-109.4	5.64
26.6	-109.4	5.67
26.8	-109.4	0.01
27.0	-109.4	0.01
27.2	-109.4	0.01
27.4	-109.4	0.0
27.6	-109.4	0.0
27.8	-109.4	0.0
28.0	-109.4	0.0
28.2	-109.4	0.0
28.4	-109.4	0.0
28.6	-109.4	0.0
28.8	-109.4	0.0
29.0	-109.4	0.0
29.2	-109.4	0.0
29.4	-109.4	0.0
29.6	-109.4	0.0
29.8	-109.4	0.0
30.0	-109.4	0.0
30.2	-109.4	0.0
30.4	-109.4	0.0
30.6	-109.4	4.82
30.8	-109.4	41.55
31.0	-109.4	44.42
31.2	-109.4	25.47
31.4	-109.4	0.0
31.6	-109.4	0.0
31.8	-109.4	0.0
32.0	-109.4	0.0
32.2	-109.4	0.0
32.4	-109.4	0.0
32.6	-109.4	13.65
32.8	-109.4	79.53
33.0	-109.4	82.37
33.2	-109.4	59.19
33.4	-109.4	5.27
33.6	-109.4	4.84
33.8	-109.4	0.46
34.0	-109.4	0.0
34.2	-109.4	0.0
34.4	-109.4	0.0
34.6	-109.4	0.0
34.8	-109.4	0.0
35.0	-109.4	0.0
35.2	-109.4	0.0
35.4	-109.4	0.0
35.6	-109.4	0.0
35.8	-109.4	0.0
25.0	-109.2	0.0
25.2	-109.2	99.63
25.4	-109.2	98.42
25.6	-109.2	97.86
25.8	-109.2	26.56
26.0	-109.2	0.03
26.2	-109.2	0.02
26.4	-109.2	0.01
26.6	-109.2	0.01
26.8	-109.2	0.01
27.0	-109.2	0.01
27.2	-109.2	0.0
27.4	-109.2	0.0
27.6	-109.2	0.0
27.8	-109.2	0.0
28.0	-109.2	0.0
28.2	-109.2	0.0
28.4	-109.2	0.0
28.6	-109.2	0.0
28.8	-109.2	0.0
29.0	-109.2	0.0
29.2	-109.2	0.0
29.4	-109.2	0.0
29.6	-109.2	0.0
29.8	-109.2	0.0
30.0	-109.2	0.0
30.2	-109.2	0.0
30.4	-109.2	0.0
30.6	-109.2	4.82
30.8	-109.2	46.12
31.0	-109.2	48.79
31.2	-109.2	28.49
31.4	-109.2	0.0
31.6	-109.2	0.0
31.8	-109.2	0.0
32.0	-109.2	0.0
32.2	-109.2	0.0
32.4	-109.2	0.0
32.6	-109.2	13.68
32.8	-109.2	84.14
33.0	-109.2	86.38
33.2	-109.2	64.3
33.4	-109.2	6.04
33.6	-109.2	5.62
33.8	-109.2	0.46
34.0	-109.2	0.0
34.2	-109.2	0.0
34.4	-109.2	0.0
34.6	-109.2	0.0
34.8	-109.2	0.0
35.0	-109.2	0.0
35.2	-109.2	0.0
35.4	-109.2	0.0
35.6	-109.2	0.0
